unemployment,cpi,gdp,dff,consumer
,,,0.37,
,,,0.38,
,,,0.38,
,,,0.38,
,,,0.38,
,,,0.38,
,,,0.38,
,,,0.38,
,,,0.39,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.3,
4.8,240.101,18892.639,0.41,90.0
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.3,
,,,0.3,
,,,0.3,
4.9,240.545,,0.4,89.8
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.3,
5.0,241.176,,0.4,91.2
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.29,
4.9,241.741,19089.379,0.29,87.2
,,,0.29,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.4,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.31,
4.7,242.026,,0.41,93.8
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.31,
4.7,242.637,,0.41,98.2
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.41,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.55,
,,,0.55,
4.7,243.618,19280.084,0.55,98.5
,,,0.55,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.56,
4.6,244.006,,0.66,96.3
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.57,
4.4,243.892,,0.66,96.9
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.66,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.82,
4.4,244.193,19438.643,0.82,97.0
,,,0.82,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.83,
,,,0.83,
,,,0.83,
4.4,244.004,,0.91,97.1
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.83,
4.3,244.163,,0.91,95.0
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,0.91,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.06,
4.3,244.243,19692.595,1.06,93.4
,,,1.06,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.07,
4.4,245.183,,1.16,96.8
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.07,
4.3,246.435,,1.16,95.1
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.06,
,,,1.06,
4.2,246.626,20037.088,1.06,100.7
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.07,
4.2,247.284,,1.16,98.5
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.07,
4.1,247.805,,1.16,95.9
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.16,
,,,1.17,
,,,1.17,
,,,1.41,
,,,1.41,
,,,1.41,
,,,1.41,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.33,
,,,1.33,
,,,1.33,
4.0,248.859,20328.553,1.33,95.7
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.34,
4.1,249.529,,1.42,99.7
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.35,
4.0,249.577,,1.42,101.4
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.42,
,,,1.43,
,,,1.43,
,,,1.43,
,,,1.43,
,,,1.43,
,,,1.44,
,,,1.44,
,,,1.68,
,,,1.68,
,,,1.68,
,,,1.68,
,,,1.68,
,,,1.68,
,,,1.68,
,,,1.68,
,,,1.67,
,,,1.67,
4.0,250.227,20580.912,1.67,98.8
,,,1.68,
,,,1.69,
,,,1.69,
,,,1.69,
,,,1.69,
,,,1.69,
,,,1.69,
,,,1.69,
,,,1.69,
,,,1.69,
,,,1.69,
,,,1.69,
,,,1.69,
,,,1.69,
,,,1.69,
,,,1.69,
,,,1.69,
,,,1.69,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.69,
3.8,250.792,,1.7,98.0
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
4.0,251.018,,1.7,98.2
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.7,
,,,1.9,
,,,1.9,
,,,1.9,
,,,1.9,
,,,1.9,
,,,1.91,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
3.8,251.214,20798.73,1.91,97.9
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
3.8,251.663,,1.91,96.2
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.91,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.91,
3.7,252.182,,1.91,100.1
,,,1.91,
,,,1.91,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.92,
,,,1.93,
,,,1.93,
,,,1.93,
,,,2.18,
,,,2.18,
,,,2.18,
,,,2.18,
3.8,252.772,20917.867,2.18,98.6
,,,2.18,
,,,2.18,
,,,2.18,
,,,2.18,
,,,2.18,
,,,2.18,
,,,2.18,
,,,2.18,
,,,2.18,
,,,2.18,
,,,2.18,
,,,2.18,
,,,2.18,
,,,2.18,
,,,2.18,
,,,2.19,
,,,2.19,
,,,2.19,
,,,2.19,
,,,2.19,
,,,2.19,
,,,2.2,
,,,2.2,
,,,2.2,
,,,2.2,
,,,2.2,
,,,2.2,
,,,2.2,
,,,2.2,
,,,2.2,
3.8,252.594,,2.2,97.5
,,,2.19,
,,,2.19,
,,,2.19,
,,,2.2,
,,,2.2,
,,,2.2,
,,,2.2,
,,,2.19,
,,,2.19,
,,,2.19,
,,,2.19,
,,,2.2,
,,,2.2,
,,,2.2,
,,,2.2,
,,,2.2,
,,,2.2,
,,,2.2,
,,,2.2,
,,,2.2,
,,,2.2,
,,,2.2,
,,,2.2,
,,,2.2,
,,,2.2,
,,,2.2,
,,,2.2,
,,,2.2,
,,,2.2,
3.9,252.767,,2.2,98.3
,,,2.2,
,,,2.19,
,,,2.2,
,,,2.2,
,,,2.2,
,,,2.19,
,,,2.19,
,,,2.19,
,,,2.2,
,,,2.19,
,,,2.19,
,,,2.19,
,,,2.19,
,,,2.19,
,,,2.19,
,,,2.2,
,,,2.2,
,,,2.2,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
4.0,252.561,21111.6,2.4,91.2
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
3.8,253.319,,2.4,93.8
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
3.8,254.277,,2.4,98.4
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.41,
,,,2.41,
,,,2.41,
,,,2.41,
,,,2.41,
,,,2.4,
,,,2.4,
,,,2.41,
,,,2.41,
,,,2.43,
,,,2.43,
,,,2.43,
3.7,255.233,21397.938,2.41,97.2
,,,2.41,
,,,2.41,
,,,2.41,
,,,2.41,
,,,2.41,
,,,2.41,
,,,2.41,
,,,2.41,
,,,2.41,
,,,2.41,
,,,2.41,
,,,2.41,
,,,2.41,
,,,2.41,
,,,2.41,
,,,2.42,
,,,2.43,
,,,2.44,
,,,2.44,
,,,2.44,
,,,2.44,
,,,2.44,
,,,2.44,
,,,2.44,
,,,2.44,
,,,2.44,
,,,2.44,
,,,2.45,
,,,2.45,
3.6,255.296,,2.45,100.0
,,,2.41,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.39,
,,,2.38,
,,,2.38,
,,,2.38,
,,,2.38,
,,,2.38,
,,,2.38,
,,,2.4,
,,,2.39,
,,,2.39,
,,,2.39,
,,,2.39,
,,,2.39,
,,,2.39,
,,,2.38,
,,,2.38,
,,,2.38,
,,,2.38,
,,,2.38,
,,,2.38,
,,,2.39,
,,,2.39,
,,,2.39,
,,,2.4,
3.6,255.213,,2.4,98.2
,,,2.4,
,,,2.38,
,,,2.38,
,,,2.38,
,,,2.37,
,,,2.37,
,,,2.37,
,,,2.37,
,,,2.37,
,,,2.37,
,,,2.37,
,,,2.37,
,,,2.36,
,,,2.36,
,,,2.36,
,,,2.38,
,,,2.37,
,,,2.37,
,,,2.37,
,,,2.38,
,,,2.38,
,,,2.38,
,,,2.38,
,,,2.38,
,,,2.38,
,,,2.38,
,,,2.4,
,,,2.4,
,,,2.4,
3.7,255.802,21717.171,2.39,98.4
,,,2.4,
,,,2.41,
,,,2.41,
,,,2.42,
,,,2.42,
,,,2.42,
,,,2.41,
,,,2.41,
,,,2.41,
,,,2.4,
,,,2.38,
,,,2.38,
,,,2.38,
,,,2.4,
,,,2.41,
,,,2.41,
,,,2.41,
,,,2.41,
,,,2.41,
,,,2.41,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.4,
,,,2.39,
,,,2.4,
3.6,256.036,,2.14,89.8
,,,2.14,
,,,2.14,
,,,2.14,
,,,2.13,
,,,2.13,
,,,2.12,
,,,2.12,
,,,2.12,
,,,2.12,
,,,2.12,
,,,2.12,
,,,2.12,
,,,2.12,
,,,2.13,
,,,2.13,
,,,2.13,
,,,2.13,
,,,2.13,
,,,2.13,
,,,2.12,
,,,2.12,
,,,2.12,
,,,2.12,
,,,2.12,
,,,2.12,
,,,2.12,
,,,2.12,
,,,2.12,
,,,2.13,
,,,2.13,
3.5,256.43,,2.13,93.2
,,,2.13,
,,,2.13,
,,,2.13,
,,,2.13,
,,,2.12,
,,,2.12,
,,,2.12,
,,,2.13,
,,,2.13,
,,,2.13,
,,,2.13,
,,,2.14,
,,,2.14,
,,,2.14,
,,,2.25,
,,,2.3,
,,,2.25,
,,,1.9,
,,,1.9,
,,,1.9,
,,,1.9,
,,,1.9,
,,,1.9,
,,,1.9,
,,,1.85,
,,,1.83,
,,,1.83,
,,,1.83,
,,,1.9,
3.6,257.155,21933.217,1.88,95.5
,,,1.85,
,,,1.83,
,,,1.82,
,,,1.82,
,,,1.82,
,,,1.82,
,,,1.82,
,,,1.82,
,,,1.82,
,,,1.82,
,,,1.82,
,,,1.82,
,,,1.82,
,,,1.9,
,,,1.9,
,,,1.85,
,,,1.85,
,,,1.85,
,,,1.85,
,,,1.85,
,,,1.85,
,,,1.85,
,,,1.85,
,,,1.83,
,,,1.83,
,,,1.83,
,,,1.83,
,,,1.82,
,,,1.82,
,,,1.58,
3.6,257.879,,1.57,96.8
,,,1.57,
,,,1.57,
,,,1.56,
,,,1.56,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.56,
,,,1.56,
3.6,258.63,,1.56,99.3
,,,1.56,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.56,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
3.6,259.127,21751.238,1.55,99.8
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.54,
,,,1.54,
,,,1.54,
,,,1.54,
,,,1.54,
,,,1.54,
,,,1.54,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.55,
,,,1.6,
,,,1.59,
3.5,259.25,,1.59,101.0
,,,1.59,
,,,1.59,
,,,1.59,
,,,1.59,
,,,1.59,
,,,1.58,
,,,1.58,
,,,1.58,
,,,1.58,
,,,1.58,
,,,1.58,
,,,1.58,
,,,1.58,
,,,1.58,
,,,1.58,
,,,1.58,
,,,1.59,
,,,1.59,
,,,1.59,
,,,1.58,
,,,1.58,
,,,1.58,
,,,1.58,
,,,1.58,
,,,1.58,
,,,1.58,
,,,1.58,
,,,1.58,
4.4,258.076,,1.58,89.1
,,,1.59,
,,,1.59,
,,,1.09,
,,,1.09,
,,,1.09,
,,,1.09,
,,,1.09,
,,,1.09,
,,,1.09,
,,,1.09,
,,,1.1,
,,,1.1,
,,,1.1,
,,,1.1,
,,,0.25,
,,,0.25,
,,,0.25,
,,,0.2,
,,,0.15,
,,,0.15,
,,,0.15,
,,,0.15,
,,,0.12,
,,,0.1,
,,,0.1,
,,,0.1,
,,,0.1,
,,,0.1,
,,,0.09,
,,,0.08,
14.8,256.032,19958.291,0.06,71.8
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.04,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.04,
,,,0.04,
,,,0.04,
,,,0.05,
13.2,255.802,,0.05,72.3
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
,,,0.05,
11.0,257.042,,0.05,78.1
,,,0.06,
,,,0.06,
,,,0.06,
,,,0.07,
,,,0.07,
,,,0.07,
,,,0.07,
,,,0.07,
,,,0.08,
,,,0.08,
,,,0.08,
,,,0.08,
,,,0.08,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.08,
,,,0.08,
,,,0.08,
,,,0.08,
,,,0.08,
,,,0.08,
,,,0.08,
,,,0.08,
,,,0.08,
10.2,258.352,21704.437,0.08,72.5
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.1,
,,,0.1,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.1,
,,,0.1,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.1,
,,,0.1,
,,,0.1,
,,,0.1,
,,,0.1,
8.4,259.316,,0.1,74.1
,,,0.1,
,,,0.1,
,,,0.1,
,,,0.1,
,,,0.1,
,,,0.1,
,,,0.1,
,,,0.1,
,,,0.1,
,,,0.1,
,,,0.1,
,,,0.1,
,,,0.1,
,,,0.1,
,,,0.1,
,,,0.1,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.08,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
7.8,259.997,,0.09,80.4
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
6.9,260.319,22087.16,0.09,81.8
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
6.7,260.911,,0.09,76.9
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.08,
,,,0.08,
,,,0.08,
,,,0.08,
,,,0.08,
,,,0.08,
,,,0.08,
,,,0.08,
,,,0.08,
,,,0.08,
,,,0.08,
,,,0.09,
6.7,262.045,,0.09,80.7
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
6.4,262.639,22680.693,0.09,79.0
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
,,,0.09,
